#REPLACE,0,0,0,0,0,0,0,0,LOS in tiles/10 (so 50 means 5 tiles),LOS to infantry in cover/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sound effect played on an impact,0,0,0,Total men in unit,Relative size of unit - minimum size of normal units is 200. Light Foot and Light Horse units should not exceed 300. Dragoons should not exceed 400 but are normally 300. Commanded Shot should not exceed 300 but are normally 200.,"0 = Unarm, 100=Arm, 200 = Heav Arm, 300 - Fully Arm. Adjust to proportions in unit",,,Whether these should be kept in reserve at the back of the deployment,Combat Capabilities (% of unit that has them),,,,,,,,,,,,,,,,,,,Defined here only so that they are available before INIT_UnitData() is called. Values from Squads.csv will not necessarily  be used - should be set at zero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,ID,Madeby,SoundBank,Type,IconID,ManCount,IconSIze,IconHeight,LOS,CoverLOS,Cost,DeathAngle,ViewFlags,AP,Speed,MoveCost,FireDirectionOffset,AssetFilename,Morale,Transport,CanBeCarried,Blocking,ScoutRange,HE_TileDamage,SFXImpact,Shots,AmbushSkill,TurnRate,TotalMen,UnitSize,BodyArmour,Experience,Elan,Reserve,Light_Artillery,Heavy_Artillery,Handgun,Bombs,Bow,Longbow,Crossbow,Sling,Javelins,Darts,Heavy_Lancers,Light_Lancers,Impact_Foot,Pike,Heavy_Weapon,Offensive_Spearmen,Defensive_Spearmen,Light_Spear,Swordsmen,MoraleState,Attacking,SeasonalMultiplier,Startdate,Endate,General,UnitScaling,ShaderValue,BannerHeight,3DViewZoom,3DViewHeight,##0,##1,##2,##3,Mixed,Stakes,Gunpowder,Placeholder,,,,,,,,,,,,,,,,,,,,,,,,
Indian_LH_Jav,127,Allies,2,Light_Horse,Jinetes,2,60,25,200,20,24,0,2,20,1100,1,0,Indian_LH_Jav,100,0,0,0,1,0,-1,1,0,200,120,200,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Indian_LF_Jav,128,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,24,0,1,12,600,1,0,Indian_LF_Jav,100,0,0,0,0,0,-1,1,0,200,240,300,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Sabir_Foot,129,Allies,2,Bowmen,Pikes,4,60,25,200,20,40,0,1,10,600,1,0,dis_hun_cav,100,0,0,0,1,0,-1,1,0,200,240,400,50,200,200,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,,,-1,900,1,-100,18,620,Sup_Nomad_CavalryD,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Bedouin_Cavalry,130,Allies,2,Cavalry,NonLightLancers,4,60,25,200,20,36,0,2,16,900,1,0,Bedouin_Cav,100,0,0,0,1,0,-1,1,0,200,240,400,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Bedouin_LH,131,Allies,2,Light_Horse,NonLightLancers,2,60,25,200,20,32,0,2,20,1100,1,0,Bedouin_LH,100,0,0,0,1,0,-1,1,0,200,120,200,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Bedouin_Foot,132,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,36,0,1,10,600,1,0,Bedouin_Foot,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2600,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Pre_Islamic_Foot,133,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,36,0,1,10,600,1,0,Pre_Islamic_Foot,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2600,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dailami_Foot,214,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,60,0,1,10,600,1,0,Dailami_Foot,100,0,0,0,1,0,-1,1,0,200,480,600,50,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Pseudocomitatenses,266,Allies,2,Heavy_Foot,Pikes,8,60,25,200,20,39,0,1,10,600,1,0,Pseudocomitatenses,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Sup_Nomad_CavalryD,268,Allies,2,Cavalry,HorseArchersTurkish,4,60,25,200,20,54,0,2,16,900,1,0,nomad_cav_sup,100,0,0,0,1,0,-1,1,0,200,240,400,50,200,200,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,,,-1,900,1,-100,21,800,Sabir_Foot,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dis_Nob_Lanc_ArmL,375,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,72,0,1,10,600,1,0,Dis_Nob_Lanc_Arm,100,0,0,0,1,0,-1,1,0,200,480,600,100,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,1100,1,-100,18,620,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dis_Nob_Lanc_ProtL,376,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,54,0,1,10,600,1,0,Dis_Nob_Lanc_Prot,100,0,0,0,1,0,-1,1,0,200,480,600,50,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,1100,1,-100,18,620,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Assyr_H_Chariots,134,Allies,2,Heavy_Chariots,Jinetes,1,60,25,200,20,60,0,2,12,900,1,0,Assyrian_chariot,100,0,0,0,1,0,-1,1,0,200,150,400,0,200,200,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,0,85,14,400,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Assyrian_Cav,135,Allies,2,Cavalry,Jinetes,4,60,25,200,20,47,0,2,16,900,1,0,Assyrian_Cav,100,0,0,0,1,0,-1,1,0,200,240,400,100,100,100,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,100,,,-1,0,1,-100,21,800,,Assyrian_Cav_Vet,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Assyrian_Cav_Vet,136,Allies,2,Cavalry,Jinetes,4,60,25,200,20,67,0,2,16,900,1,0,Assyrian_Cav_Sup,100,0,0,0,1,0,-1,1,0,200,240,400,100,200,200,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Assyrian_H_Foot,137,Allies,2,Heavy_Foot,Pikes,8,60,25,200,20,56,0,1,10,600,1,0,Assyrian_spear_hvy,100,0,0,0,1,0,-1,1,0,200,480,600,100,100,100,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,100,,,-1,2500,3,-100,4.5,275,, ,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Assyrian_M_Foot,138,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,44,0,1,10,600,1,0,Assyrian_spear_med,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,100,,,-1,2500,3,-100,4.5,275,, ,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Assyr_M_Foot_Raw,139,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,32,0,1,10,600,1,0,Ass_spear_med_raw,100,0,0,0,1,0,-1,1,0,200,480,600,50,50,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,100,,,-1,2500,3,-100,4.5,275,,Assyrian_M_Foot,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Assyrian_Guards,140,Allies,2,Heavy_Foot,Pikes,8,60,25,200,20,72,0,1,10,600,1,0,Assyrian_Guards,100,0,0,0,1,0,-1,1,0,200,480,600,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,3,-100,4.5,275,, ,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Hebrew_Foot,141,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,36,0,1,10,600,1,0,Hebrew_foot,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,3,-100,4.5,275,, ,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Gibborim,142,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,66,0,1,10,600,1,0,Gibborim,100,0,0,0,1,0,-1,1,0,200,480,600,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,3,-100,4.5,275,, ,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Egyptian_spearmen,143,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,30,0,1,10,600,1,0,Egyptian_spearmen,100,0,0,0,1,0,-1,1,0,200,480,600,50,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,,,-1,0,3,-100,16,590,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Egyp_H_Chariots,144,Allies,2,Heavy_Chariots,Jinetes,1,60,25,200,20,60,0,2,12,900,1,0,Egyptian_Chariot,100,0,0,0,1,0,-1,1,0,200,150,400,0,200,200,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,0,85,14,400,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Early_Cavalry,145,Allies,2,Cavalry,Jinetes,4,60,25,200,20,32,0,2,16,900,1,0,Early_Cavalry,100,0,0,0,1,0,-1,1,0,200,240,400,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Kushite_Cavalry,146,Allies,2,Cavalry,Jinetes,4,60,25,200,20,44,0,2,16,900,1,0,indian_cavalry,100,0,0,0,1,0,-1,1,0,200,240,400,75,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Kushite_Archers,147,Allies,2,Bowmen,ArchersTurkish,8,60,25,200,20,36,0,1,10,600,1,0,Kush_archers,100,0,0,0,1,0,-1,1,0,200,480,600,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Elamite_chariots,148,Allies,2,Light_Chariots,Jinetes,1,60,25,200,20,32,0,2,16,900,1,0,Elamite_Chariot,100,0,0,0,1,0,-1,1,0,200,100,400,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,0,60,10,300,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Cimmerian_nobles,149,Allies,2,Cavalry,Jinetes,4,60,25,200,20,51,0,2,16,900,1,0,Rhoxolani_Cavalry,100,0,0,0,1,0,-1,1,0,200,240,400,50,200,200,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Mede_spearmen,150,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,36,0,1,10,600,1,0,Mede_Spearmen,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,0,3,-100,16,590,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Elamite_Cavalry,151,Allies,2,Cavalry,HorseArchersTurkish,4,60,25,200,20,38,0,2,16,900,1,0,Elamite_Cavalry,100,0,0,0,1,0,-1,1,0,200,240,400,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Phoenician_Spear,152,Allies,2,Heavy_Foot,Pikes,8,60,25,200,20,42,0,1,10,600,1,0,African_Spearmen,100,0,0,0,1,0,-1,1,0,200,480,600,50,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Paighan_Foot,264,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,36,0,1,10,600,1,0,Paighan_Foot,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2600,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Ass_Med_Archers,267,Allies,2,Bowmen,ArchersTurkish,8,60,25,200,20,36,0,1,10,600,1,0,Ass_Med_Archers,100,0,0,0,0,0,-1,1,0,200,480,600,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Hoplite_Lydian,269,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,54,0,1,10,600,1,0,Hoplite_Lydian,100,0,0,0,1,0,-1,1,0,200,480,600,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,, ,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Egyp_MedArch,270,Allies,2,Bowmen,ArchersTurkish,8,60,25,200,20,36,0,1,10,600,1,0,Egyp_MedArch,100,0,0,0,1,0,-1,1,0,200,480,600,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Egyp_archers,271,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,30,0,1,12,600,1,0,Egyp_archers,100,0,0,0,0,0,-1,1,0,200,240,300,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Egyp_LF_Jav,272,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,24,0,1,12,600,1,0,Egyp_LF_Jav,100,0,0,0,0,0,-1,1,0,200,240,300,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Egyp_Irr_Foot,273,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,30,0,1,10,600,1,0,Egyp_Irr_Foot,100,0,0,0,1,0,-1,1,0,200,480,600,25,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,100,,,-1,2600,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Hebrew_Archer,274,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,30,0,1,12,600,1,0,Hebrew_Archer,100,0,0,0,0,0,-1,1,0,200,240,300,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2600,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Elamite_Archers,275,Allies,2,Bowmen,ArchersTurkish,8,60,25,200,20,36,0,1,10,600,1,0,Elamite_Archers,100,0,0,0,1,0,-1,1,0,200,480,600,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2600,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Elamite_Lt_Arch,276,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,30,0,1,12,600,1,0,Elamite_Lt_Arch,100,0,0,0,0,0,-1,1,0,200,240,300,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2600,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Praetorian_Guard,379,Allies,2,Heavy_Foot,Pikes,8,60,25,200,20,87,0,1,10,600,1,0,Praetorian_Guard,100,0,0,0,1,0,-1,1,0,200,480,600,100,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Praetorian_Late,380,Allies,2,Heavy_Foot,Pikes,8,60,25,200,20,75,0,1,10,600,1,0,Praetorian_Guard,100,0,0,0,1,0,-1,1,0,200,480,600,100,200,200,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Greek_Peltast,381,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,30,0,1,12,600,1,0,Greek_Peltast,100,0,0,0,0,0,-1,1,0,200,240,300,25,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,50,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Thracian_Peltast,382,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,30,0,1,12,600,1,0,Thracian_Peltast,100,0,0,0,0,0,-1,1,0,200,240,300,25,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,50,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Thracian_Med_Jav,383,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,33,0,1,10,600,1,0,Thracian_Med_Jav,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Thracian_Spear,384,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,42,0,1,10,600,1,0,Thracian_Spear,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Takabara,385,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,33,0,1,10,600,1,0,Takabara,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Kerns,190,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,30,0,1,10,600,1,0,Scots_Irish,100,0,0,0,1,0,-1,1,0,200,480,600,25,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Akinjis,213,Allies,2,Light_Horse,HorseArchers,2,60,25,200,20,28,0,2,20,1100,1,0,Akinjis,100,0,0,0,1,0,-1,1,0,200,120,200,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,1,-100,6.8,350,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Berber_LH,220,Allies,2,Light_Horse,Jinetes,2,60,25,200,20,24,0,2,20,1100,1,0,Berber_LH,100,0,0,0,1,0,-1,1,0,200,120,200,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Muslim_lance_arm,221,Allies,2,Cavalry,NonLightLancers,4,60,25,200,20,64,0,2,16,900,1,0,Muslim_lance_arm,100,0,0,0,1,0,-1,1,0,200,240,400,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,,,-1,2500,1,-100,6.8,350,Dis_Jund_Cav_Sup_S,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Muslim_Spear,226,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,36,0,1,10,600,1,0,Muslim_Spear,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,Muslim_Spear_Sup,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Muslim_Spear_Raw,227,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,24,0,1,10,600,1,0,Muslim_Spear_Raw,100,0,0,0,1,0,-1,1,0,200,480,600,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,Muslim_Spear,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Muslim_Mass_Bow,228,Allies,2,Bowmen,ArchersTurkish,8,60,25,200,20,36,0,1,10,600,1,0,Muslim_Mass_Bow,100,0,0,0,1,0,-1,1,0,200,480,600,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Ghilman,232,Allies,2,Cavalry,HorseArchersTurkish,4,60,25,200,20,64,0,2,16,900,1,0,Ghilman,100,0,0,0,1,0,-1,1,0,200,240,400,100,200,200,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,,,-1,0,1,-100,21,800,Dis_Ghilman,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Turcoman_Cav,234,Allies,2,Cavalry,HorseArchersTurkish,4,60,25,200,20,42,0,2,16,900,1,0,Turcoman_Cav,100,0,0,0,1,0,-1,1,0,200,240,400,50,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Turcoman_LH,235,Allies,2,Light_Horse,HorseArchers,2,60,25,200,20,36,0,2,20,1100,1,0,Turcoman_LH,100,0,0,0,1,0,-1,1,0,200,120,200,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Muslim_LF_Bow,241,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,30,0,1,12,600,1,0,Muslim_LF_Bow,100,0,0,0,0,0,-1,1,0,200,240,300,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2600,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Naffatun,247,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,36,0,1,12,600,1,0,naffatun,100,0,0,0,0,0,-1,1,0,200,240,300,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Muslim_Irr_Foot,258,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,30,0,1,10,600,1,0,Muslim_Irr_Foot,100,0,0,0,1,0,-1,1,0,200,480,600,25,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Ind_Lance_Sup,260,Allies,2,Cavalry,NonLightLancers,4,60,25,200,20,56,0,2,16,900,1,0,Muslim_lance_arm,100,0,0,0,1,0,-1,1,0,200,240,400,75,200,200,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,,,-1,2500,1,-100,6.8,350,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Ind_Lance_Ave,261,Allies,2,Cavalry,NonLightLancers,4,60,25,200,20,36,0,2,16,900,1,0,Bedouin_Cav,100,0,0,0,1,0,-1,1,0,200,240,400,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,,,-1,0,1,-100,21,800,,Ind_Lance_Sup,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Muslim_LF_Jav,262,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,24,0,1,12,600,1,0,Muslim_LF_Jav,100,0,0,0,0,0,-1,1,0,200,240,300,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,2600,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Muslim_Spear_Sup,263,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,60,0,1,10,600,1,0,Muslim_Spear_Sup,100,0,0,0,1,0,-1,1,0,200,480,600,50,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
